name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,month,year,day,dayofweek
"Hà Nội, Việt Nam",2022-11-25,25.4,21.5,23.4,25.4,21.5,23.4,21.5,89.2,1.533,100.0,16.67,['rain'],0.0,0.0,14.8,8.5,42.1,,93.4,7.7,35.2,3.1,2.0,60.0,06:13:02,17:13:47,0.04,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",11,2022,25,4
"Hà Nội, Việt Nam",2022-11-26,24.2,22.0,23.1,24.2,22.0,23.1,21.9,92.9,2.689,100.0,16.67,['rain'],0.0,0.0,19.4,15.7,72.4,,96.9,7.5,45.3,3.9,2.0,60.0,06:13:41,17:13:46,0.08,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",11,2022,26,5
"Hà Nội, Việt Nam",2022-11-27,30.5,24.0,26.9,35.8,24.0,28.8,23.2,81.5,0.0,0.0,0.0,['rain'],0.0,0.0,37.8,21.4,139.8,,59.8,8.5,138.4,11.9,5.0,60.0,06:14:20,17:13:46,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",11,2022,27,6
"Hà Nội, Việt Nam",2022-11-28,32.2,24.0,27.7,38.9,24.0,30.4,24.2,82.1,0.0,0.0,0.0,['rain'],0.0,0.0,30.6,20.5,126.2,,60.7,10.4,167.9,14.7,7.0,60.0,06:14:59,17:13:47,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB', 'remote']",11,2022,28,0
"Hà Nội, Việt Nam",2022-11-29,32.0,25.0,27.7,37.9,25.0,30.2,24.1,81.6,0.1,100.0,4.17,['rain'],0.0,0.0,23.0,18.5,127.5,,62.3,10.1,140.7,12.3,6.0,60.0,06:15:38,17:13:50,0.18,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",11,2022,29,1
"Hà Nội, Việt Nam",2022-11-30,31.5,18.0,25.9,35.2,18.0,27.4,22.5,82.4,0.098,100.0,4.17,['rain'],0.0,0.0,42.1,29.7,109.4,,74.3,9.8,44.5,3.8,2.0,60.0,06:16:17,17:13:54,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",11,2022,30,2
"Hà Nội, Việt Nam",2022-12-01,17.5,14.0,15.4,17.5,14.0,15.4,12.0,80.3,2.368,100.0,16.67,['rain'],0.0,0.0,37.1,23.2,41.9,,100.0,9.9,27.1,2.2,1.0,60.0,06:16:56,17:13:59,0.26,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",12,2022,1,3
"Hà Nội, Việt Nam",2022-12-02,18.0,13.0,15.3,18.0,13.0,15.3,9.2,67.6,0.0,0.0,0.0,['rain'],0.0,0.0,24.5,20.5,11.7,,79.9,10.0,51.1,4.6,3.0,60.0,06:17:36,17:14:06,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",12,2022,2,4
"Hà Nội, Việt Nam",2022-12-03,20.0,15.0,17.5,20.0,15.0,17.5,11.8,69.0,0.0,0.0,0.0,['rain'],0.0,0.0,29.5,11.2,27.6,,96.3,10.0,106.1,9.0,4.0,60.0,06:18:15,17:14:14,0.33,Overcast,Cloudy skies throughout the day.,cloudy,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",12,2022,3,5
"Hà Nội, Việt Nam",2022-12-04,19.3,15.0,17.4,19.3,15.0,17.4,13.5,78.5,0.7,100.0,29.17,['rain'],0.0,0.0,23.8,17.5,23.5,,99.9,9.5,45.5,4.0,2.0,60.0,06:18:53,17:14:23,0.36,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",12,2022,4,6
"Hà Nội, Việt Nam",2022-12-05,20.0,14.5,16.8,20.0,14.5,16.8,11.3,71.1,0.1,100.0,8.33,['rain'],0.0,0.0,26.6,20.3,18.2,,80.1,9.7,67.5,5.7,3.0,60.0,06:19:32,17:14:33,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",12,2022,5,0
"Hà Nội, Việt Nam",2022-12-06,19.0,14.0,17.0,19.0,14.0,17.0,9.3,61.4,0.0,0.0,0.0,['rain'],0.0,0.0,31.7,13.9,38.1,,66.9,9.8,177.0,15.2,7.0,60.0,06:20:11,17:14:45,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",12,2022,6,1
"Hà Nội, Việt Nam",2022-12-07,18.0,15.5,16.9,18.0,15.5,16.9,11.5,71.0,0.0,0.0,0.0,['rain'],0.0,0.0,22.3,16.6,17.6,,94.6,8.8,59.8,5.1,3.0,60.0,06:20:49,17:14:59,0.47,Overcast,Cloudy skies throughout the day.,cloudy,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",12,2022,7,2
"Hà Nội, Việt Nam",2022-12-08,17.4,16.0,16.6,17.4,16.0,16.6,13.3,80.8,0.0,0.0,0.0,['rain'],0.0,0.0,33.5,13.9,14.0,,99.4,9.7,55.2,4.7,3.0,60.0,06:21:27,17:15:13,0.5,Overcast,Cloudy skies throughout the day.,cloudy,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",12,2022,8,3
"Hà Nội, Việt Nam",2022-12-09,17.4,16.0,16.6,17.4,16.0,16.6,13.5,81.9,0.1,100.0,4.17,['rain'],0.0,0.0,18.7,14.8,13.7,,100.0,9.1,51.4,4.4,2.0,60.0,06:22:05,17:15:29,0.53,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",12,2022,9,4
"Hà Nội, Việt Nam",2022-12-10,18.0,15.0,16.2,18.0,15.0,16.2,14.0,87.4,1.171,100.0,4.17,['rain'],0.0,0.0,18.0,13.0,17.4,,99.7,7.0,26.9,2.3,1.0,60.0,06:22:42,17:15:46,0.57,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",12,2022,10,5
"Hà Nội, Việt Nam",2022-12-11,21.0,16.8,18.5,21.0,16.8,18.5,11.4,64.5,0.103,100.0,8.33,['rain'],0.0,0.0,20.5,11.2,14.6,,92.7,9.6,57.4,4.8,3.0,60.0,06:23:19,17:16:04,0.6,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",12,2022,11,6
"Hà Nội, Việt Nam",2022-12-12,22.0,15.3,18.5,22.0,15.3,18.5,9.9,58.7,0.0,0.0,0.0,['rain'],0.0,0.0,37.1,20.3,352.4,,49.7,9.2,144.1,12.5,6.0,60.0,06:23:55,17:16:23,0.63,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",12,2022,12,0
"Hà Nội, Việt Nam",2022-12-13,23.0,13.6,18.0,23.0,13.6,18.0,7.1,53.36250000000003,0.0,0.0,0.0,['rain'],0.0,0.0,20.2,11.4,75.2,,16.7,8.7,186.7,16.2,7.0,60.0,06:24:31,17:16:44,0.67,Clear,Clear conditions throughout the day.,clear-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",12,2022,13,1
"Hà Nội, Việt Nam",2022-12-14,22.0,14.5,18.4,22.0,14.5,18.4,6.8,53.36250000000003,0.0,0.0,0.0,['rain'],0.0,0.0,30.6,16.6,17.1,,16.7,9.8,187.2,16.0,7.0,60.0,06:25:07,17:17:05,0.7,Clear,Clear conditions throughout the day.,clear-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",12,2022,14,2
"Hà Nội, Việt Nam",2022-12-15,22.5,11.0,17.1,22.5,11.0,17.1,8.9,61.7,0.0,0.0,0.0,['rain'],0.0,0.0,17.3,13.0,109.4,,7.7,7.8,193.3,16.7,7.0,60.0,06:25:42,17:17:28,0.73,Clear,Clear conditions throughout the day.,clear-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",12,2022,15,3
"Hà Nội, Việt Nam",2022-12-16,24.0,13.0,18.2,24.0,13.0,18.2,11.5,67.4,0.0,0.0,0.0,['rain'],0.0,0.0,27.4,10.3,12.3,,18.4,6.7,183.0,15.7,7.0,60.0,06:26:16,17:17:52,0.75,Clear,Clear conditions throughout the day.,clear-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",12,2022,16,4
"Hà Nội, Việt Nam",2022-12-17,21.0,17.0,19.0,21.0,17.0,19.0,4.6,53.36250000000003,0.0,0.0,0.0,['rain'],0.0,0.0,48.2,26.8,16.1,,83.4,10.0,93.1,8.0,4.0,60.0,06:26:50,17:18:17,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",12,2022,17,5
"Hà Nội, Việt Nam",2022-12-18,20.0,13.0,16.6,20.0,13.0,16.6,-1.1,53.36250000000003,0.0,0.0,0.0,['rain'],0.0,0.0,34.2,22.1,14.8,,56.3,11.0,174.0,15.1,7.0,60.0,06:27:23,17:18:43,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",12,2022,18,6
"Hà Nội, Việt Nam",2022-12-19,20.0,9.0,14.6,20.0,8.5,14.5,2.1,53.36250000000003,0.0,0.0,0.0,['rain'],0.0,0.0,18.0,11.2,68.6,,10.8,10.5,195.2,16.8,7.0,60.0,06:27:56,17:19:10,0.86,Clear,Clear conditions throughout the day.,clear-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",12,2022,19,0
"Hà Nội, Việt Nam",2022-12-20,22.0,10.0,16.2,22.0,10.0,16.2,6.6,55.6,0.0,0.0,0.0,['rain'],0.0,0.0,15.5,8.5,80.7,,20.2,8.1,189.4,16.2,7.0,60.0,06:28:27,17:19:38,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",12,2022,20,1
"Hà Nội, Việt Nam",2022-12-21,23.0,14.7,19.1,23.0,14.7,19.1,6.5,53.36250000000003,0.0,0.0,0.0,['rain'],0.0,0.0,29.9,15.7,351.2,,43.6,9.3,173.8,15.1,7.0,60.0,06:28:58,17:20:06,0.93,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",12,2022,21,2
"Hà Nội, Việt Nam",2022-12-22,23.5,13.0,18.0,23.5,13.0,18.0,8.6,58.0,0.0,0.0,0.0,['rain'],0.0,0.0,27.7,13.9,81.9,,38.1,7.9,172.6,14.9,7.0,60.0,06:29:28,17:20:36,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",12,2022,22,3
"Hà Nội, Việt Nam",2022-12-23,24.0,15.5,19.7,24.0,15.5,19.7,8.7,53.36250000000003,0.0,0.0,0.0,['rain'],0.0,0.0,22.3,17.6,105.4,,48.6,9.3,137.2,11.8,5.0,60.0,06:29:58,17:21:07,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",12,2022,23,4
"Hà Nội, Việt Nam",2022-12-24,24.4,14.8,19.4,24.4,14.8,19.4,7.9,53.36250000000003,0.0,0.0,0.0,['rain'],0.0,0.0,19.4,12.1,63.6,,42.8,11.3,159.9,13.8,6.0,60.0,06:30:26,17:21:38,0.03,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",12,2022,24,5
"Hà Nội, Việt Nam",2022-12-25,23.5,13.5,18.5,23.5,13.5,18.5,11.4,65.3,0.0,0.0,0.0,['rain'],0.0,0.0,25.6,17.6,130.5,,10.1,8.3,186.4,16.2,7.0,60.0,06:30:53,17:22:11,0.06,Clear,Clear conditions throughout the day.,clear-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",12,2022,25,6
"Hà Nội, Việt Nam",2022-12-26,20.0,13.5,17.2,20.0,13.5,17.2,13.5,79.2,0.1,100.0,4.17,['rain'],0.0,0.0,20.5,10.3,61.1,,56.9,6.3,78.2,6.8,3.0,60.0,06:31:20,17:22:44,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",12,2022,26,0
"Hà Nội, Việt Nam",2022-12-27,21.0,17.0,19.1,21.0,17.0,19.1,15.0,77.5,0.3,100.0,8.33,['rain'],0.0,0.0,29.5,15.7,133.3,,92.3,8.3,85.1,7.3,4.0,60.0,06:31:46,17:23:18,0.13,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",12,2022,27,1
"Hà Nội, Việt Nam",2022-12-28,19.0,12.0,15.1,19.0,12.0,15.1,11.6,80.0,4.5,100.0,8.33,['rain'],0.0,0.0,40.7,22.3,39.3,,85.4,8.6,21.9,1.9,1.0,60.0,06:32:10,17:23:52,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",12,2022,28,2
"Hà Nội, Việt Nam",2022-12-29,14.5,12.5,13.6,14.5,12.5,13.6,7.2,65.3,0.1,100.0,4.17,['rain'],0.0,0.0,31.7,15.3,8.3,,97.3,10.0,50.5,4.3,2.0,60.0,06:32:34,17:24:27,0.2,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",12,2022,29,3
"Hà Nội, Việt Nam",2022-12-30,16.0,13.0,14.2,16.0,13.0,14.2,7.9,66.0,0.0,0.0,0.0,['rain'],0.0,0.0,29.5,16.6,358.3,,85.8,9.5,86.6,7.5,4.0,60.0,06:32:56,17:25:03,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",12,2022,30,4
"Hà Nội, Việt Nam",2022-12-31,17.1,14.0,15.2,17.1,14.0,15.2,8.3,63.7,0.0,0.0,0.0,['rain'],0.0,0.0,20.9,11.2,12.3,,78.0,10.0,130.5,11.3,6.0,60.0,06:33:18,17:25:40,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48825099999', '48831099999', 'VVNB']",12,2022,31,5
"Hà Nội, Việt Nam",2023-01-01,21.2,11.1,16.8,21.2,11.1,16.8,10.4,67.3,0.0,0.0,0.0,['rain'],0.0,0.0,20.9,13.0,331.2,,22.9,9.1,188.8,16.3,7.0,60.0,06:33:38,17:26:17,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48825099999', '48831099999', 'VVNB']",1,2023,1,6
"Hà Nội, Việt Nam",2023-01-02,21.0,16.0,18.0,21.0,16.0,18.0,12.3,69.9,0.0,0.0,0.0,['rain'],0.0,0.0,20.9,14.8,34.9,,67.1,8.8,36.3,3.0,2.0,60.0,06:33:58,17:26:54,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48825099999', '48831099999', 'VVNB']",1,2023,2,0
"Hà Nội, Việt Nam",2023-01-03,21.0,15.0,18.1,21.0,15.0,18.1,11.7,67.2,0.0,0.0,0.0,['rain'],0.0,0.0,31.7,16.6,37.9,,68.6,9.3,55.7,4.9,3.0,60.0,06:34:16,17:27:32,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48825099999', '48831099999', 'VVNB']",1,2023,3,1
"Hà Nội, Việt Nam",2023-01-04,21.0,15.9,18.8,21.0,15.9,18.8,13.2,70.8,0.0,0.0,0.0,['rain'],0.0,0.0,19.4,14.8,118.5,,52.1,6.9,101.3,8.7,4.0,60.0,06:34:33,17:28:10,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48825099999', '48831099999', 'VVNB']",1,2023,4,2
"Hà Nội, Việt Nam",2023-01-05,21.2,17.0,19.2,21.2,17.0,19.2,14.8,75.9,0.0,0.0,0.0,['rain'],0.0,0.0,20.2,14.8,65.1,,78.6,7.7,68.9,5.9,3.0,60.0,06:34:48,17:28:49,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48825099999', '48831099999', 'VVNB']",1,2023,5,3
"Hà Nội, Việt Nam",2023-01-06,25.0,17.0,20.3,25.0,17.0,20.3,11.2,57.5,0.0,0.0,0.0,['rain'],0.0,0.0,46.4,25.9,11.1,,41.3,11.1,171.9,14.9,6.0,60.0,06:35:03,17:29:28,0.47,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['48820099999', '48825099999', '48831099999', 'VVNB']",1,2023,6,4
"Hà Nội, Việt Nam",2023-01-07,22.2,13.0,17.8,22.2,13.0,17.8,9.3,59.5,0.0,0.0,0.0,['rain'],0.0,0.0,22.3,9.4,316.1,,29.2,8.8,149.5,13.1,6.0,60.0,06:35:16,17:30:08,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48825099999', '48831099999', 'VVNB']",1,2023,7,5
"Hà Nội, Việt Nam",2023-01-08,23.0,15.4,19.2,23.0,15.4,19.2,11.8,63.9,0.2,100.0,4.17,['rain'],0.0,0.0,17.6,14.8,219.7,,20.8,7.3,157.2,13.5,6.0,60.0,06:35:28,17:30:48,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48820099999', '48825099999', '48831099999', 'VVNB']",1,2023,8,6
"Hà Nội, Việt Nam",2023-01-09,23.2,17.0,20.3,23.2,17.0,20.3,15.3,73.9,0.0,0.0,0.0,['rain'],0.0,0.0,20.5,13.0,73.1,,49.0,5.6,132.6,11.4,6.0,60.0,06:35:39,17:31:28,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48825099999', '48831099999', 'VVNB']",1,2023,9,0
"Hà Nội, Việt Nam",2023-01-10,23.0,18.0,20.1,23.0,18.0,20.1,17.0,83.0,0.8,100.0,4.17,['rain'],0.0,0.0,20.9,14.8,40.2,,77.3,5.3,52.8,4.5,3.0,60.0,06:35:49,17:32:08,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48820099999', '48825099999', '48831099999', 'VVNB']",1,2023,10,1
"Hà Nội, Việt Nam",2023-01-11,21.0,18.0,19.4,21.0,18.0,19.4,17.6,89.8,4.5,100.0,4.17,['rain'],0.0,0.0,13.0,11.2,53.5,,87.6,5.3,25.2,2.2,1.0,60.0,06:35:57,17:32:48,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48820099999', '48825099999', '48831099999', 'VVNB']",1,2023,11,2
"Hà Nội, Việt Nam",2023-01-12,24.0,18.8,20.9,24.0,18.8,20.9,17.9,83.7,0.0,0.0,0.0,['rain'],0.0,0.0,22.0,18.4,124.8,,89.6,7.2,84.9,7.2,3.0,60.0,06:36:04,17:33:29,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48825099999', '48831099999', 'VVNB']",1,2023,12,3
"Hà Nội, Việt Nam",2023-01-13,28.8,19.0,22.8,30.1,19.0,23.1,19.0,80.6,0.0,0.0,0.0,['rain'],0.0,0.0,16.6,16.6,118.4,,55.7,7.8,160.2,14.1,7.0,60.0,06:36:10,17:34:10,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48825099999', '48831099999', 'VVNB']",1,2023,13,4
"Hà Nội, Việt Nam",2023-01-14,32.0,19.8,24.3,31.0,19.8,24.3,17.8,70.9,0.0,0.0,0.0,['rain'],0.0,0.0,28.8,14.8,53.5,,36.2,9.1,200.1,17.3,8.0,60.0,06:36:14,17:34:50,0.74,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['48820099999', '48825099999', '48831099999', 'VVNB']",1,2023,14,5
"Hà Nội, Việt Nam",2023-01-15,22.4,15.0,19.7,22.4,15.0,19.7,14.7,74.0,0.2,100.0,8.33,['rain'],0.0,0.0,38.9,29.5,56.8,,81.1,8.0,45.4,4.0,2.0,60.0,06:36:17,17:35:31,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['48820099999', '48825099999', '48831099999', 'VVNB']",1,2023,15,6
"Hà Nội, Việt Nam",2023-01-16,15.4,12.0,13.8,15.4,12.0,13.8,3.6,53.36250000000003,0.0,0.0,0.0,['rain'],0.0,0.0,31.7,20.5,38.5,,99.0,10.0,55.2,4.7,3.0,60.0,06:36:19,17:36:12,0.81,Overcast,Cloudy skies throughout the day.,cloudy,"['48820099999', '48825099999', '48831099999', 'VVNB']",1,2023,16,0
"Hà Nội, Việt Nam",2023-01-17,14.0,11.7,12.7,14.0,11.7,12.7,5.4,61.0,0.0,0.0,0.0,['rain'],0.0,0.0,25.9,18.4,21.0,,100.0,10.0,85.6,7.4,3.0,60.0,06:36:19,17:36:53,0.84,Overcast,Cloudy skies throughout the day.,cloudy,"['48820099999', '48825099999', '48831099999', 'VVNB']",1,2023,17,1
"Hà Nội, Việt Nam",2023-01-18,17.0,13.0,14.7,17.0,13.0,14.7,5.8,55.8,0.0,0.0,0.0,['rain'],0.0,0.0,27.7,14.8,6.1,,94.6,9.6,116.6,10.0,6.0,60.0,06:36:18,17:37:34,0.88,Overcast,Cloudy skies throughout the day.,cloudy,"['48820099999', '48825099999', '48831099999', 'VVNB']",1,2023,18,2
"Hà Nội, Việt Nam",2023-01-19,16.8,14.0,15.1,16.8,14.0,15.1,7.4,60.9,0.0,0.0,0.0,['rain'],0.0,0.0,18.7,14.8,37.6,,100.0,9.5,127.1,11.0,6.0,60.0,06:36:16,17:38:14,0.91,Overcast,Cloudy skies throughout the day.,cloudy,"['48820099999', '48825099999', '48831099999', 'VVNB']",1,2023,19,3
"Hà Nội, Việt Nam",2023-01-20,18.0,14.0,15.7,18.0,14.0,15.7,9.1,65.8,0.0,0.0,0.0,['rain'],0.0,0.0,18.0,9.4,322.6,,98.2,7.8,121.3,10.4,6.0,60.0,06:36:13,17:38:55,0.94,Overcast,Cloudy skies throughout the day.,cloudy,"['48820099999', '48825099999', '48831099999', 'VVNB']",1,2023,20,4
"Hà Nội, Việt Nam",2023-01-21,23.0,12.0,17.4,23.0,12.0,17.4,11.3,68.6,0.0,0.0,0.0,['rain'],0.0,0.0,25.2,14.8,132.0,,67.4,6.8,177.8,15.4,6.0,60.0,06:36:08,17:39:35,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48825099999', '48831099999', 'VVNB']",1,2023,21,5
"Hà Nội, Việt Nam",2023-01-22,21.0,15.0,17.7,21.0,15.0,17.7,14.4,81.4,0.0,0.0,0.0,['rain'],0.0,0.0,15.1,9.4,88.6,,85.7,4.3,105.0,8.9,4.0,60.0,06:36:01,17:40:15,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48825099999', '48831099999', 'VVNB']",1,2023,22,6
"Hà Nội, Việt Nam",2023-01-23,23.1,17.0,20.0,23.1,17.0,20.0,15.6,76.3,1.0,100.0,33.33,['rain'],0.0,0.0,34.2,25.9,75.1,,89.9,7.1,88.5,7.6,4.0,60.0,06:35:54,17:40:55,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48820099999', '48825099999', '48831099999', 'VVNB']",1,2023,23,0
"Hà Nội, Việt Nam",2023-01-24,20.1,13.0,17.0,20.1,13.0,17.0,5.1,53.36250000000003,0.8,100.0,12.5,['rain'],0.0,0.0,45.0,29.5,16.5,,67.0,10.3,126.7,10.8,5.0,60.0,06:35:45,17:41:35,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48820099999', '48825099999', '48831099999', 'VVNB']",1,2023,24,1
"Hà Nội, Việt Nam",2023-01-25,19.0,7.0,13.9,19.0,5.2,13.8,4.2,54.7,0.0,0.0,0.0,['rain'],0.0,0.0,24.8,16.6,112.4,,8.3,9.8,222.6,19.3,8.0,60.0,06:35:35,17:42:15,0.11,Clear,Clear conditions throughout the day.,clear-day,"['48820099999', '48825099999', '48831099999', 'VVNB']",1,2023,25,2
"Hà Nội, Việt Nam",2023-01-26,18.4,12.0,15.0,18.4,12.0,15.0,10.9,76.9,0.3,100.0,8.33,['rain'],0.0,0.0,23.4,13.0,49.9,,91.2,7.0,124.6,10.7,5.0,60.0,06:35:23,17:42:54,0.15,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"['48820099999', '48825099999', '48831099999', 'VVNB']",1,2023,26,3
"Hà Nội, Việt Nam",2023-01-27,17.0,14.0,15.4,17.0,14.0,15.4,7.1,60.2,3.7,100.0,4.17,['rain'],0.0,0.0,37.1,25.9,11.3,,80.3,9.0,48.4,4.2,2.0,60.0,06:35:10,17:43:33,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48820099999', '48825099999', '48831099999', 'VVNB']",1,2023,27,4
"Hà Nội, Việt Nam",2023-01-28,19.4,12.0,15.3,19.4,12.0,15.3,1.0,53.36250000000003,0.0,0.0,0.0,['rain'],0.0,0.0,31.0,16.6,49.9,,21.0,10.9,219.9,19.0,8.0,60.0,06:34:56,17:44:11,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['48820099999', '48825099999', '48831099999', 'VVNB']",1,2023,28,5
"Hà Nội, Việt Nam",2023-01-29,21.0,8.7,14.5,21.0,8.7,14.5,2.5,53.36250000000003,0.0,0.0,0.0,['rain'],0.0,0.0,25.6,9.4,10.6,,7.8,10.7,225.5,19.4,8.0,60.0,06:34:40,17:44:50,0.25,Clear,Clear conditions throughout the day.,clear-day,"['48820099999', '48825099999', '48831099999', 'VVNB']",1,2023,29,6
"Hà Nội, Việt Nam",2023-01-30,22.0,8.1,15.2,22.0,8.1,15.2,5.4,55.9,0.0,0.0,0.0,['rain'],0.0,0.0,23.4,14.8,115.3,,3.4,7.6,226.6,19.5,8.0,60.0,06:34:24,17:45:27,0.28,Clear,Clear conditions throughout the day.,clear-day,"['48820099999', '48825099999', '48831099999', 'VVNB']",1,2023,30,0
"Hà Nội, Việt Nam",2023-01-31,23.0,10.0,16.3,23.0,10.0,16.3,8.6,62.5,0.0,0.0,0.0,['rain'],0.0,0.0,29.2,18.4,113.3,,1.6,8.3,225.6,19.5,8.0,60.0,06:34:06,17:46:05,0.31,Clear,Clear conditions throughout the day.,clear-day,"['48820099999', '48825099999', '48831099999', 'VVNB']",1,2023,31,1
