name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Đà Nẵng, Việt Nam",2022-06-03,36.0,25.0,28.9,43.3,25.0,31.9,23.9,76.3,1.992,100.0,4.17,['rain'],0.0,0.0,23.4,22.3,158.4,,66.5,10.5,295.2,25.5,10.0,,05:14:22,18:16:15,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48855099999', 'VVDN', '48852099999']"
"Đà Nẵng, Việt Nam",2022-06-04,36.0,25.0,30.2,43.3,25.0,34.5,23.9,70.6,0.0,0.0,0.0,,0.0,0.0,25.6,18.3,151.6,,43.1,11.8,284.2,24.5,9.0,,05:14:22,18:16:35,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', 'VVDN', '48852099999']"
"Đà Nẵng, Việt Nam",2022-06-05,36.5,27.0,31.1,43.4,29.7,36.6,24.2,68.3,0.0,0.0,0.0,,0.0,0.0,23.0,16.6,114.0,,46.4,12.4,286.3,24.8,9.0,,05:14:23,18:16:54,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', 'VVDN', '48852099999']"
"Đà Nẵng, Việt Nam",2022-06-06,36.6,27.0,30.4,43.3,29.7,35.2,23.8,69.2,0.0,0.0,0.0,,0.0,0.0,25.2,20.5,226.1,,49.0,12.4,284.2,24.6,9.0,,05:14:24,18:17:14,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', 'VVDN', '48852099999']"
"Đà Nẵng, Việt Nam",2022-06-07,35.5,25.0,29.9,42.0,25.0,33.8,23.7,70.9,0.0,0.0,0.0,,0.0,0.0,21.6,12.9,232.0,,47.0,12.4,281.7,24.4,9.0,,05:14:27,18:17:33,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', 'VVDN', '48852099999']"
"Đà Nẵng, Việt Nam",2022-06-08,35.4,26.0,30.3,42.2,26.0,35.2,24.3,71.4,0.0,0.0,0.0,,0.0,0.0,23.8,16.5,147.6,,56.0,12.4,253.5,21.9,9.0,,05:14:30,18:17:52,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', 'VVDN', '48852099999']"
"Đà Nẵng, Việt Nam",2022-06-09,37.0,27.7,31.4,44.6,32.0,37.5,24.6,68.8,0.0,0.0,0.0,,0.0,0.0,23.4,13.0,134.9,,49.3,12.5,285.6,24.8,9.0,,05:14:34,18:18:11,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', 'VVDN', '48852099999']"
"Đà Nẵng, Việt Nam",2022-06-10,37.2,28.0,31.8,44.8,32.0,38.0,24.4,66.5,0.0,0.0,0.0,,0.0,0.0,21.2,18.3,197.9,,60.1,12.4,231.7,20.1,7.0,,05:14:39,18:18:29,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', 'VVDN', '48852099999']"
"Đà Nẵng, Việt Nam",2022-06-11,37.4,27.0,31.5,43.4,30.2,36.7,23.7,65.0,0.0,0.0,0.0,,0.0,0.0,20.2,14.8,186.6,,48.5,12.4,256.8,22.2,9.0,,05:14:45,18:18:47,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', 'VVDN', '48852099999']"
"Đà Nẵng, Việt Nam",2022-06-12,36.0,26.0,30.4,43.4,26.0,34.6,23.5,67.9,0.051,100.0,4.17,['rain'],0.0,0.0,23.8,14.8,144.9,,44.4,12.1,302.3,26.1,10.0,,05:14:52,18:19:05,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48855099999', 'VVDN', '48852099999']"
"Đà Nẵng, Việt Nam",2022-06-13,36.0,26.0,30.6,42.0,26.0,34.9,23.6,67.7,0.0,0.0,0.0,,0.0,0.0,22.3,13.0,124.1,,42.9,12.4,290.7,25.1,9.0,,05:14:59,18:19:22,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', 'VVDN', '48852099999']"
"Đà Nẵng, Việt Nam",2022-06-14,37.0,26.0,30.8,44.6,26.0,35.6,23.7,67.7,0.055,100.0,4.17,['rain'],0.0,0.0,19.4,14.8,137.7,,47.0,12.4,285.9,24.7,9.0,,05:15:07,18:19:39,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48855099999', 'VVDN', '48852099999']"
"Đà Nẵng, Việt Nam",2022-06-15,33.0,26.0,28.7,40.7,26.0,32.3,23.8,75.4,0.021,100.0,4.17,['rain'],0.0,0.0,24.8,31.6,298.7,,48.4,12.4,266.9,23.0,9.0,,05:15:16,18:19:56,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48855099999', 'VVDN', '48852099999']"
"Đà Nẵng, Việt Nam",2022-06-16,34.0,25.0,28.8,42.0,25.0,32.1,23.6,74.3,0.0,0.0,0.0,,0.0,0.0,25.6,18.3,146.2,,45.1,12.4,300.1,25.9,9.0,,05:15:25,18:20:12,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', 'VVDN', '48852099999']"
"Đà Nẵng, Việt Nam",2022-06-17,34.0,25.0,29.4,42.0,25.0,33.3,23.6,72.2,0.0,0.0,0.0,,0.0,0.0,29.2,14.8,131.2,,41.2,12.1,296.2,25.6,9.0,,05:15:35,18:20:27,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', 'VVDN', '48852099999']"
"Đà Nẵng, Việt Nam",2022-06-18,37.0,26.0,31.5,43.4,26.0,37.0,24.0,66.5,0.0,0.0,0.0,,0.0,0.0,22.7,18.4,136.5,,41.7,12.4,296.4,25.6,10.0,,05:15:46,18:20:42,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', 'VVDN', '48852099999']"
"Đà Nẵng, Việt Nam",2022-06-19,39.0,28.0,32.4,44.7,32.0,38.2,23.9,62.4,0.0,0.0,0.0,,0.0,0.0,28.1,18.4,137.9,,41.4,12.4,303.3,26.1,10.0,,05:15:57,18:20:57,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', 'VVDN', '48852099999']"
"Đà Nẵng, Việt Nam",2022-06-20,38.0,29.0,32.2,44.6,32.8,37.8,23.7,62.6,0.0,0.0,0.0,,0.0,0.0,32.0,25.9,155.3,,40.3,12.4,303.9,26.3,10.0,,05:16:09,18:21:11,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', 'VVDN', '48852099999']"
"Đà Nẵng, Việt Nam",2022-06-21,38.0,28.0,32.1,43.4,32.0,37.0,23.1,60.4,0.001,100.0,4.17,['rain'],0.0,0.0,24.5,18.4,159.9,,39.2,11.8,294.2,25.4,10.0,,05:16:21,18:21:24,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48855099999', 'VVDN', '48852099999']"
